,tags,owner,is_answered,view_count,down_vote_count,up_vote_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,closed_date,accepted_answer_id,closed_reason,bounty_amount,bounty_closes_date,content_license,cluster
87,"['python', 'tensorflow', 'deep-learning', 'tf.keras']","{'account_id': 25343841, 'reputation': 25, 'user_id': 19161856, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyH4iQoGPeYcmBMhdatCaVCRRGzyHZN1_v0-HRW=k-s256', 'display_name': 'James tan', 'link': 'https://stackoverflow.com/users/19161856/james-tan'}",False,66,0,1,1,1,1656958498,1654827885,1642626692.1769912,72568479,https://stackoverflow.com/questions/72568479/typeerror-inputs-to-a-layer-should-be-tensor,TypeError : Inputs to a layer should be tensor,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
88,"['python', 'tensorflow', 'keras', 'deep-learning']","{'account_id': 3061672, 'reputation': 142, 'user_id': 2594171, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9iRx0.jpg?s=256&g=1', 'display_name': 'Safi', 'link': 'https://stackoverflow.com/users/2594171/safi'}",False,26,0,0,1,0,1656954868,1656904666,1656905107.0,72851435,https://stackoverflow.com/questions/72851435/how-to-modify-value-of-an-element-of-tensor-in-keras,how to modify value of an element of tensor in keras?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
89,"['python', 'tensorflow', 'nlp', 'nltk', 'spacy']","{'account_id': 6168408, 'reputation': 75, 'user_id': 4807488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77f819e07672a6d3fa953fbaeba5bd64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/4807488/adam'}",False,41,0,2,0,2,1656954506,1656843697,1656954506.0,72845688,https://stackoverflow.com/questions/72845688/need-advice-on-how-to-detect-english-phrases-and-idioms-using-python-and-nlp,need advice on how to detect English phrases and idioms using python and nlp,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
90,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 25713267, 'reputation': 1, 'user_id': 19471455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9fa554c2a2bb7f96e276cceabf781dd?s=256&d=identicon&r=PG', 'display_name': 'ash_coder', 'link': 'https://stackoverflow.com/users/19471455/ash-coder'}",False,35,0,0,0,0,1656952018,1656949466,1656952018.0,72859257,https://stackoverflow.com/questions/72859257/valueerror-shapes-none-12-and-none-11-are-incompatible-when-training-usin,"ValueError: Shapes (None, 12) and (None, 11) are incompatible when training using keras",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
91,"['python', 'tensorflow', 'machine-learning']","{'account_id': 22306671, 'reputation': 109, 'user_id': 16531258, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw60KT6o1FGF08zsH0qKd4uvpGxhWGhMaQlBvbv=k-s256', 'display_name': 'Abraham', 'link': 'https://stackoverflow.com/users/16531258/abraham'}",False,22,1,0,0,-1,1656951767,1656951387,1656951767.0,72859594,https://stackoverflow.com/questions/72859594/how-to-use-fit-transform-with-tf-one-hot,How to use fit_transform with tf.one_hot?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
92,"['python', 'tensorflow', 'keras', 'neural-network']","{'account_id': 25638370, 'reputation': 1, 'user_id': 19407653, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhJkP4Mk7DVCqjGoeT2Oi1idLdWXexaCgUthA4nvg=k-s256', 'display_name': 'Fatima', 'link': 'https://stackoverflow.com/users/19407653/fatima'}",False,28,2,0,0,-2,1656950340,1656934426,1656950340.0,72856049,https://stackoverflow.com/questions/72856049/validation-accuracy-not-changed-even-if-we-change-no-of-epochs,"validation Accuracy not changed , even if we change no of epochs",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
93,"['python', 'tensorflow', 'anaconda']","{'account_id': 19187199, 'reputation': 45, 'user_id': 14017736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a671aa5ea3d3e3ea2086e037f3fa5fa8?s=256&d=identicon&r=PG&f=1', 'display_name': 'drop90prog', 'link': 'https://stackoverflow.com/users/14017736/drop90prog'}",False,1903,0,0,1,0,1656949104,1621101340,1642626692.1769912,67549748,https://stackoverflow.com/questions/67549748/unable-to-install-tensorflow-packagesnotfounderror-the-following-packages-are,unable to install tensorflow: PackagesNotFoundError: The following packages are not available from current channels,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
94,['tensorflow'],"{'user_type': 'does_not_exist', 'display_name': 'user16004780'}",False,142,0,0,2,0,1656948759,1621741143,1642626692.1769912,67655914,https://stackoverflow.com/questions/67655914/how-to-make-existing-tensorflow-2-4-installation-to-use-gpu,how to make existing tensorflow 2.4 installation to use GPU,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
95,"['tensorflow', 'python-3.9', 'junit-jupiter']","{'account_id': 7462703, 'reputation': 1059, 'user_id': 7086722, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/MN71C.jpg?s=256&g=1', 'display_name': 'Jim O.', 'link': 'https://stackoverflow.com/users/7086722/jim-o'}",True,1338,0,2,2,2,1656948393,1645468993,1642626692.1769912,71211482,https://stackoverflow.com/questions/71211482/how-do-i-install-tensorflow-2-4-0,How do I install Tensorflow 2.4.0?,1656951117.7,71211567.0,,50.0,1657661021.0,,0
96,"['python', 'tensorflow', 'serialization', 'tensorflow-datasets']","{'account_id': 186726, 'reputation': 1074, 'user_id': 424306, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/68cd128462faf8d8739eb37591cddd48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vivek Subramanian', 'link': 'https://stackoverflow.com/users/424306/vivek-subramanian'}",True,12947,0,11,5,11,1656947162,1589158829,1642626692.1769912,61720708,https://stackoverflow.com/questions/61720708/how-do-you-save-a-tensorflow-dataset-to-a-file,How do you save a Tensorflow dataset to a file?,1656951117.7,61727034.0,,50.0,1657661021.0,,0
97,['python'],"{'account_id': 19757491, 'reputation': 9, 'user_id': 14467451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67b0229613804425649af4e2579aed64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luca Pacioli', 'link': 'https://stackoverflow.com/users/14467451/luca-pacioli'}",False,26,1,0,0,-1,1656946375,1656946375,1642626692.1769912,72858609,https://stackoverflow.com/questions/72858609/what-does-functionx-for-x-y-in-df-axis-0-in-python-do,"What does &quot;function([x for x, y in df], axis=0&quot; in Python do?",1656947249.0,67432215.35714285,Duplicate,50.0,1657661021.0,,0
98,"['javascript', 'node.js', 'tensorflow', 'tfjs-node']","{'account_id': 25494340, 'reputation': 1, 'user_id': 19385545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c7b687216d305abe7fbcf1133be2a4a?s=256&d=identicon&r=PG', 'display_name': 'UV-Sam', 'link': 'https://stackoverflow.com/users/19385545/uv-sam'}",False,5,0,0,0,0,1656945487,1656945487,1642626692.1769912,72858433,https://stackoverflow.com/questions/72858433/error-when-trying-to-speed-tensorflow-in-nodejs,Error when trying to speed Tensorflow in NodeJS,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
99,"['python', 'r', 'tensorflow', 'keras']","{'account_id': 18232532, 'reputation': 25, 'user_id': 14611943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f85d1c20f3b2cf95ac0f98410671b812?s=256&d=identicon&r=PG', 'display_name': 'Max', 'link': 'https://stackoverflow.com/users/14611943/max'}",False,16,0,0,0,0,1656944671,1656944671,1642626692.1769912,72858255,https://stackoverflow.com/questions/72858255/input-tensor-for-a-sequential-model-in-keras,Input tensor for a sequential model in keras,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
100,"['python', 'tensorflow', 'reinforcement-learning']","{'account_id': 11277392, 'reputation': 185, 'user_id': 8271065, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e104b70d6a9a88ef873ee3be028cab68?s=256&d=identicon&r=PG&f=1', 'display_name': 'qz_99', 'link': 'https://stackoverflow.com/users/8271065/qz-99'}",False,167,0,1,0,1,1656943640,1636645334,1652956821.0,69931069,https://stackoverflow.com/questions/69931069/evaluation-stage-of-tensorforce-ppo-not-performing-as-expected,Evaluation stage of Tensorforce PPO not performing as expected,1656951117.7,67432215.35714285,,50.0,1657661021.0,CC BY-SA 4.0,0
101,"['python', 'tensorflow', 'keras', 'lstm', 'recurrent-neural-network']","{'account_id': 25476350, 'reputation': 55, 'user_id': 19273521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b98f8bb510d1055d605df32f21a12a3c?s=256&d=identicon&r=PG', 'display_name': 'ScubaNinjaDog', 'link': 'https://stackoverflow.com/users/19273521/scubaninjadog'}",True,47,0,3,1,3,1656943280,1656891929,1656943280.0,72850621,https://stackoverflow.com/questions/72850621/weights-and-bias-dimensions-in-tensorflow-for-lstm,Weights and Bias dimensions in TensorFlow for LSTM,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
102,"['python', 'tensorflow', 'machine-learning', 'keras', 'imagedatagenerator']","{'account_id': 25721654, 'reputation': 1, 'user_id': 19478584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3f8e2f2657856067c2feb90f4d4eba0?s=256&d=identicon&r=PG', 'display_name': 'Sophie Frankel', 'link': 'https://stackoverflow.com/users/19478584/sophie-frankel'}",False,27,0,0,0,0,1656943080,1656931689,1656943080.0,72855536,https://stackoverflow.com/questions/72855536/is-there-a-way-to-load-images-from-an-array-with-keras-imagedatagenerator,Is there a way to load images from an array with keras ImageDataGenerator?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
103,"['python', 'tensorflow', 'deep-learning', 'tensorflow2.0', 'amd-gpu']","{'account_id': 15183498, 'reputation': 241, 'user_id': 10956183, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BhB_Iv8_hCI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNfiFXauosnD_E2YldG3DGiU5X9lw/mo/photo.jpg?sz=256', 'display_name': 'shahar', 'link': 'https://stackoverflow.com/users/10956183/shahar'}",True,1832,0,3,2,3,1656942145,1603227946,1642626692.1769912,64453323,https://stackoverflow.com/questions/64453323/how-to-use-tensorflow-v2-with-directml-backend,How to use tensorflow v2 with directml backend,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
104,"['python', 'tensorflow', 'keras', 'pip', 'anaconda3']","{'account_id': 25721810, 'reputation': 1, 'user_id': 19478717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dd791d9752a35928b373af46b78e2c0?s=256&d=identicon&r=PG', 'display_name': 'AbelB', 'link': 'https://stackoverflow.com/users/19478717/abelb'}",False,20,0,0,0,0,1656941644,1656941644,1642626692.1769912,72857613,https://stackoverflow.com/questions/72857613/tensorflow-and-keras-installation-problems-jupyterlab-anaconda-debian,Tensorflow and Keras Installation Problems JupyterLab / Anaconda (Debian),1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
105,"['python', 'tensorflow', 'keras', 'file-io']","{'account_id': 21211632, 'reputation': 21, 'user_id': 15600098, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DCl5q.jpg?s=256&g=1', 'display_name': 'EduardoriosChicago', 'link': 'https://stackoverflow.com/users/15600098/eduardorioschicago'}",False,38,0,1,1,1,1656941543,1654533134,1654721755.0,72520755,https://stackoverflow.com/questions/72520755/print-or-save-output-of-tf-keras-model-paired-with-inputs,"Print or save output of tf.keras model, paired with inputs",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
106,"['python-3.x', 'tensorflow', 'keras', 'deep-learning', 'google-colaboratory']","{'account_id': 12159213, 'reputation': 1, 'user_id': 8877282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a049abf3208979fcc3b64263588464e?s=256&d=identicon&r=PG&f=1', 'display_name': 'GOost', 'link': 'https://stackoverflow.com/users/8877282/goost'}",False,17,0,0,0,0,1656939470,1656939470,1642626692.1769912,72857156,https://stackoverflow.com/questions/72857156/valueerror-input-1-of-layer-generator-is-incompatible-with-the-layer-expecte,"ValueError: Input 1 of layer &quot;generator&quot; is incompatible with the layer: expected shape=(None, 128), found shape=(32, 20)",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
107,"['python', 'tensorflow', 'neural-network', 'data-science']","{'account_id': 10272967, 'reputation': 11, 'user_id': 7763290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c98961dbd9138e73753252c482039c5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user26616', 'link': 'https://stackoverflow.com/users/7763290/user26616'}",False,51,0,1,1,1,1656939126,1654514233,1654603589.0,72516868,https://stackoverflow.com/questions/72516868/how-to-multiply-inputs-in-tensorflow-inside-the-neural-network,How to multiply inputs in Tensorflow inside the Neural Network?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
108,"['python', 'tensorflow', 'reshape', 'tensorflow-datasets']","{'account_id': 2255060, 'reputation': 147, 'user_id': 1986419, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b6e5860233681da21b2cd046edf653ab?s=256&d=identicon&r=PG', 'display_name': 'bunNyBug', 'link': 'https://stackoverflow.com/users/1986419/bunnybug'}",True,25,0,1,1,1,1656938547,1656936810,1656938547.0,72856571,https://stackoverflow.com/questions/72856571/tf-reshapetensor-1-vs-tf-reshapetensor-1,"tf.reshape(tensor, [-1]) VS tf.reshape(tensor, -1)",1656951117.7,72856600.0,,50.0,1657661021.0,,0
109,"['python', 'tensorflow', 'pytorch', 'object-detection', 'yolo']","{'account_id': 25699572, 'reputation': 1, 'user_id': 19459800, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwZwQBk4J9-vQrwNE-Z2sRvvzzGvgJmQULqTR-n=k-s256', 'display_name': 'uceee', 'link': 'https://stackoverflow.com/users/19459800/uceee'}",False,35,0,0,1,0,1656937054,1656674081,1656937054.0,72828414,https://stackoverflow.com/questions/72828414/training-yolov3-v4-with-own-dataset-for-real-time-object-detection,Training Yolov3-v4 with own dataset for real-time object detection,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
110,"['python', 'tensorflow', 'nlp', 'bert-language-model', 'ktrain']","{'account_id': 23014209, 'reputation': 540, 'user_id': 17136258, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/R0zAj.jpg?s=256&g=1', 'display_name': 'Test', 'link': 'https://stackoverflow.com/users/17136258/test'}",False,17,0,0,0,0,1656935482,1656935120,1656935482.0,72856177,https://stackoverflow.com/questions/72856177/using-pre-trained-model-got-typeerror-normalize-argument-2-must-be-str,Using pre-trained model got typeerror: normalize() argument 2 must be str,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
111,"['python', 'numpy', 'tensorflow', 'keras']","{'account_id': 25325225, 'reputation': 1, 'user_id': 19145986, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyOL2El2Ywm2DfGfsFO5L4hiCrbWx26KVzjXg7g=k-s256', 'display_name': 'ROCK TREE', 'link': 'https://stackoverflow.com/users/19145986/rock-tree'}",False,33,1,0,1,-1,1656934614,1656932759,1642626692.1769912,72855738,https://stackoverflow.com/questions/72855738/am-working-on-a-bitcoin-crypto-daily-prediction-system-using-python-and-it-is-no,"am working on a bitcoin crypto daily prediction system using python and it is not running, the errors seems to be unfixable",1656941449.0,67432215.35714285,Needs details or clarity,50.0,1657661021.0,,0
112,"['tensorflow', 'keras', 'python-multiprocessing', 'python-multithreading']","{'account_id': 12186186, 'reputation': 1, 'user_id': 8895889, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fZJPe.jpg?s=256&g=1', 'display_name': 'zed', 'link': 'https://stackoverflow.com/users/8895889/zed'}",False,36,0,0,1,0,1656928857,1654787596,1642626692.1769912,72562768,https://stackoverflow.com/questions/72562768/zombie-processes-while-using-use-multiprocessing-true-in-keras-model-fit,Zombie processes while using use_multiprocessing=True in Keras model.fit(),1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
113,"['python', 'python-3.x', 'tensorflow', 'keras']","{'account_id': 15523962, 'reputation': 91, 'user_id': 11199388, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--lekwI8518o/AAAAAAAAAAI/AAAAAAAAAJk/x2ZLNd1KR1s/photo.jpg?sz=256', 'display_name': 'gutolin', 'link': 'https://stackoverflow.com/users/11199388/gutolin'}",True,27585,1,9,7,8,1656928516,1552506715,1656928516.0,55150181,https://stackoverflow.com/questions/55150181/attributeerror-module-keras-utils-has-no-attribute-sequence,AttributeError: module &#39;keras.utils&#39; has no attribute &#39;Sequence&#39;,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
114,"['python', 'tensorflow', 'dataset']","{'account_id': 15982288, 'reputation': 91, 'user_id': 11816230, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2dfb53575b4e192fdb4c3ef1494c1ee?s=256&d=identicon&r=PG', 'display_name': 'Alessandro', 'link': 'https://stackoverflow.com/users/11816230/alessandro'}",False,24,0,0,0,0,1656928097,1656918856,1656928097.0,72852971,https://stackoverflow.com/questions/72852971/how-to-use-datasetv1adapter-in-tfgan-eval-preprocess-image-for-tfgan-eval-run-in,How to use DatasetV1Adapter in tfgan.eval.preprocess_image for tfgan.eval.run_inception,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
115,"['tensorflow', 'jupyter-notebook']","{'account_id': 15497207, 'reputation': 81, 'user_id': 11179764, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1063530177160029/picture?type=large', 'display_name': 'Jansen Lloyd Macabangun', 'link': 'https://stackoverflow.com/users/11179764/jansen-lloyd-macabangun'}",True,64,0,0,1,0,1656927151,1652328767,1642626692.1769912,72210060,https://stackoverflow.com/questions/72210060/keyerror-normalizeutf8-loading-a-model-to-another-jupyter-notebook,KeyError: &#39;NormalizeUTF8&#39; loading a model to another jupyter notebook,1656951117.7,72854578.0,,50.0,1657661021.0,,0
117,"['keras', 'input', 'generator']","{'account_id': 24022284, 'reputation': 11, 'user_id': 18004397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0e42feeaa426aa750f18a8e83626f13?s=256&d=identicon&r=PG', 'display_name': 'Bapt', 'link': 'https://stackoverflow.com/users/18004397/bapt'}",False,124,0,1,0,1,1656924256,1645295164,1645461951.0,71187896,https://stackoverflow.com/questions/71187896/keras-generator-for-multiple-inputs-model-typeerror-generator-yielded-an-ele,"Keras generator for multiple inputs model: TypeError: `generator` yielded an element of shape () where an element of shape (None, None) was expected",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
119,"['python', 'windows', 'tensorflow', 'keras', 'gpu']","{'account_id': 16294532, 'reputation': 99, 'user_id': 11767180, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27f2102aaf4325cf65201664838f610d?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnnyp', 'link': 'https://stackoverflow.com/users/11767180/johnnyp'}",True,36,0,2,1,2,1656915192,1656715676,1642626692.1769912,72835227,https://stackoverflow.com/questions/72835227/keras-on-gpu-on-windows-with-python-3-7-13,Keras on GPU on windows with python 3.7.13,1656951117.7,72852403.0,,50.0,1657661021.0,,0
120,"['python', 'numpy', 'tensorflow']","{'account_id': 11076418, 'reputation': 562, 'user_id': 8133000, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-fO391S6tPYk/AAAAAAAAAAI/AAAAAAAAACc/TdDzC-qHnKc/photo.jpg?sz=256', 'display_name': 'John Mansell', 'link': 'https://stackoverflow.com/users/8133000/john-mansell'}",True,1462,0,1,2,1,1656913736,1573689389,1642626692.1769912,58847401,https://stackoverflow.com/questions/58847401/how-can-i-fill-a-ragged-tensor-with-zeros-to-make-a-square-tensor,How can I fill a ragged tensor with zeros to make a square tensor,1656951117.7,58847541.0,,50.0,1657661021.0,,0
121,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 8566758, 'reputation': 25, 'user_id': 6419012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0238157dfb6db2d4474bea4c6aed52dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hemmed', 'link': 'https://stackoverflow.com/users/6419012/hemmed'}",True,34,0,0,1,0,1656913295,1656884574,1656885231.0,72850120,https://stackoverflow.com/questions/72850120/keras-specifying-from-logits-false-when-using-tf-keras-layers-dense1-activati,"Keras - Specifying from_logits=False when using tf.keras.layers.Dense(1,activation=&#39;sigmoid&#39;)(x)",1656951117.7,72851698.0,,50.0,1657661021.0,,0
122,"['python', 'tensorflow', 'keras', 'time-series', 'lstm']","{'account_id': 24574227, 'reputation': 3, 'user_id': 18480218, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/neOWR.jpg?s=256&g=1', 'display_name': 'Chittebabu', 'link': 'https://stackoverflow.com/users/18480218/chittebabu'}",False,17,0,0,0,0,1656905450,1656905450,1642626692.1769912,72851496,https://stackoverflow.com/questions/72851496/graph-execution-error-in-lstm-model-for-time-series,Graph Execution Error in LSTM model for Time Series,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
123,"['python', 'tensorflow', 'machine-learning', 'tensorflow-datasets', 'tfrecord']","{'account_id': 3403985, 'reputation': 53, 'user_id': 2855534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e871e4a909c951f310dfc306fd85456?s=256&d=identicon&r=PG&f=1', 'display_name': 'mangawy', 'link': 'https://stackoverflow.com/users/2855534/mangawy'}",True,9862,0,3,2,3,1656902349,1574163205,1574180334.0,58933151,https://stackoverflow.com/questions/58933151/as-list-is-not-defined-on-an-unknown-tensorshape,as_list() is not defined on an unknown TensorShape,1656951117.7,58934046.0,,50.0,1657661021.0,,0
124,"['python', 'tensorflow', 'keras']","{'account_id': 12483352, 'reputation': 199, 'user_id': 9087341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7598c9e24eb07efd2f4a9b71324b421b?s=256&d=identicon&r=PG&f=1', 'display_name': 'K&#228;seknacker', 'link': 'https://stackoverflow.com/users/9087341/k%c3%a4seknacker'}",True,4239,0,2,2,2,1656896218,1554366360,1554366727.0,55511186,https://stackoverflow.com/questions/55511186/could-not-identify-numa-node-of-platform-gpu,Could not identify NUMA node of platform GPU,1656951117.7,55567793.0,,50.0,1657661021.0,,0
125,"['python-3.x', 'tensorflow', 'recommender-systems']","{'account_id': 24724881, 'reputation': 11, 'user_id': 18613509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e113808905ec821e69f774895c0905f?s=256&d=identicon&r=PG', 'display_name': 'accdpr', 'link': 'https://stackoverflow.com/users/18613509/accdpr'}",False,133,0,1,1,1,1656892065,1648555205,1642626692.1769912,71661619,https://stackoverflow.com/questions/71661619/how-to-adapt-tensorflow-recommender-system-tutorial-to-own-data-issues-with-dat,How to adapt tensorflow recommender system tutorial to own data? Issues with Dataset and MapDataset,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
126,"['python', 'tensorflow']","{'account_id': 19519705, 'reputation': 17, 'user_id': 14281864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd12de0fc147b9030f595638bb6e84af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dav Bhaji', 'link': 'https://stackoverflow.com/users/14281864/dav-bhaji'}",True,25,0,0,1,0,1656889372,1656863443,1642626692.1769912,72847921,https://stackoverflow.com/questions/72847921/how-to-select-rows-of-tensor-based-on-condition-tensorflow,How to select rows of tensor based on condition (tensorflow),1656951117.7,72849357.0,,50.0,1657661021.0,,0
127,"['python', 'tensorflow', 'machine-learning', 'keras', 'lstm']","{'account_id': 11022295, 'reputation': 377, 'user_id': 8096155, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/bbb279d60a74373df41ca4c8903d19a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Poka', 'link': 'https://stackoverflow.com/users/8096155/poka'}",False,46,0,0,0,0,1656889104,1656790068,1656889104.0,72841908,https://stackoverflow.com/questions/72841908/how-to-use-the-lstm-model-to-forecast-future-distancey-output-based-on-future,How to use the LSTM model to forecast future distance(Y) output based on future input signal power (X)?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
128,"['python', 'node.js', 'tensorflow', 'keras', 'tfjs-node']","{'account_id': 2271472, 'reputation': 2170, 'user_id': 1998753, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/YKpNQ.jpg?s=256&g=1', 'display_name': 'Ozymandias', 'link': 'https://stackoverflow.com/users/1998753/ozymandias'}",False,13,0,0,0,0,1656887361,1656887361,1642626692.1769912,72850313,https://stackoverflow.com/questions/72850313/error-when-loading-keras-model-in-nodejs-via-tfjs-unknown-initializer-lecunnor,Error when loading Keras model in Nodejs via tfjs. Unknown initializer: LecunNormal,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
129,"['python', 'tensorflow', 'machine-learning', 'deep-learning']","{'account_id': 19519705, 'reputation': 17, 'user_id': 14281864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd12de0fc147b9030f595638bb6e84af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dav Bhaji', 'link': 'https://stackoverflow.com/users/14281864/dav-bhaji'}",False,16,0,0,0,0,1656884299,1656884299,1642626692.1769912,72850095,https://stackoverflow.com/questions/72850095/iterating-over-tf-tensor-in-graph-execution-mode,Iterating over tf.tensor in graph execution mode,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
130,"['python', 'tensorflow', 'model', 'classification', 'epoch']","{'account_id': 22938002, 'reputation': 1, 'user_id': 17071174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a90a5fc9228126e82cf99fa3b1079895?s=256&d=identicon&r=PG&f=1', 'display_name': 'brian', 'link': 'https://stackoverflow.com/users/17071174/brian'}",False,13,2,0,0,-2,1656883757,1656883757,1642626692.1769912,72850042,https://stackoverflow.com/questions/72850042/why-efficientnet-lite0-better-than-other-lite1-lite4-on-statefarm-dataset,Why efficientnet_lite0 better than other (lite1-lite4) on Statefarm dataset?,1656949331.0,67432215.35714285,Opinion-based,50.0,1657661021.0,,0
131,"['python', 'image-processing']","{'account_id': 25717257, 'reputation': 1, 'user_id': 19474816, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwMY6j4tFJ4GZynEHknDAWEkTaBwJuS_Loz4tk5=k-s256', 'display_name': 'UnkG', 'link': 'https://stackoverflow.com/users/19474816/unkg'}",False,17,0,0,0,0,1656883185,1656883185,1642626692.1769912,72849990,https://stackoverflow.com/questions/72849990/correct-approach-in-making-screen-identifying-script-in-python,Correct approach in making screen identifying script in Python?,1656918262.0,67432215.35714285,Not suitable for this site,50.0,1657661021.0,,0
